state	treeLength	tsliceX	tsliceY	tsliceZ	sliceg
3790000	2.91228843803	-0.638050148939	-5.31328906384	-4.85722573274e-17	delta
3790000	2.91228843803	-2.03590136464	2.46314575252	0.00599202956476	delta
3790000	2.91228843803	1.32691609311	3.74515915743	0.0184870463022	delta
3791000	2.96384661058	-0.285542939674	4.44383373024	-2.22044604925e-16	delta
3791000	2.96384661058	1.39751807256	-4.92398138695	0.0146561064099	alpha
3791000	2.96384661058	-1.13692486114	5.35409227493	0.00196950863858	delta
3791000	2.96384661058	0.190601892015	3.83175902846	0.00781573458906	delta
3791000	2.96384661058	-0.187617639764	5.39481025628	0.0120053927986	delta
3791000	2.96384661058	-2.511467215	2.87957958845	0.0150239445429	epsilon
3792000	2.95534073023	-0.368006784439	2.87519420505	6.93889390391e-18	alpha
3792000	2.95534073023	3.2340270182	-3.78856276704	0.0127713690735	alpha
3792000	2.95534073023	-0.306050699459	2.83328501447	8.47713021678e-05	alpha
3792000	2.95534073023	1.81878230826	4.48079306949	0.0122474742425	alpha
3792000	2.95534073023	-0.651270736349	3.82981745399	0.0127014415664	alpha
3792000	2.95534073023	-2.50645965601	8.41872737103	0.012025226916	delta
3793000	2.99687061524	-0.682405849223	1.87462332003	4.16333634234e-17	gamma
3793000	2.99687061524	-3.30150403451	4.70383943622	0.000806047678316	gamma
3793000	2.99687061524	-0.0339483932978	-2.31348496898	0.0177113946231	gamma
3794000	2.98457639521	-1.58762996098	6.42561649793	1.73472347598e-16	delta
3794000	2.98457639521	-2.22443026236	5.98203033955	0.0060278832873	delta
3795000	2.96092674667	-0.862998296355	10.1281442422	1.17961196366e-16	delta
3795000	2.96092674667	3.09355443309	6.30681652035	0.00908892949553	delta
3795000	2.96092674667	-0.847098133923	6.7413827737	0.0166452684079	delta
3796000	3.0069846989	1.32216379523	-0.072521599751	-1.38777878078e-17	alpha
3796000	3.0069846989	-4.26753042141	5.38329850033	0.00718955870515	alpha
3797000	2.95854932795	-2.82108998869	-1.61191930413	-1.11022302463e-16	epsilon
3798000	2.91887273839	0.0936891909324	-4.25170124156	1.38777878078e-17	alpha
3798000	2.91887273839	-2.85981317083	-0.773037692863	0.013830192407	epsilon
3798000	2.91887273839	-2.8711336024	-0.557952466426	0.0162191893807	epsilon
3799000	2.97534261223	3.02824259648	-7.56876177039	-5.55111512313e-17	delta
3799000	2.97534261223	0.24292487056	0.768998363634	0.0043828357562	delta
3800000	3.10479296995	-2.36459338172	-2.76104550821	1.52655665886e-16	gamma
3800000	3.10479296995	-2.16159415569	0.987551505734	0.0121327966513	gamma
3801000	3.03161821303	-8.57021922583	-2.23437813719	1.73472347598e-16	alpha
3801000	3.03161821303	-3.69470812992	-6.84643415113	0.0122567789098	alpha
3801000	3.03161821303	-8.87833175684	1.54055027997	0.0171257363785	alpha
3802000	3.0689603243	-2.6913966842	-3.44016124051	1.11022302463e-16	alpha
3802000	3.0689603243	1.28779447335	-3.72709055012	0.010481413912	alpha
3802000	3.0689603243	-4.58028670888	3.90091525994	0.0153503713806	alpha
3802000	3.0689603243	-2.13221102453	4.15753903456	0.0173948116541	alpha
3803000	3.07627260443	0.816777524757	-4.06841542503	1.2490009027e-16	gamma
3803000	3.07627260443	4.38209175517	7.63543615311	0.00550356603689	gamma
3803000	3.07627260443	0.741351749868	4.98604692859	0.0137625259427	gamma
3804000	3.04268733323	-2.93697242985	3.82123484668	-5.55111512313e-17	alpha
3804000	3.04268733323	-0.47145321426	-0.128510932483	0.00795227392586	alpha
3804000	3.04268733323	-1.99374363413	-0.423497721671	0.0194831294381	gamma
3804000	3.04268733323	0.480619476744	-2.81384120475	0.0193776265296	alpha
3805000	3.01912249504	-1.92860175641	-2.30553728804	-1.52655665886e-16	alpha
3805000	3.01912249504	-0.386894057709	-4.45532955423	0.000539211305209	alpha
3805000	3.01912249504	-4.78985119921	7.88626624246	0.014684948883	gamma
3805000	3.01912249504	2.84934260425	-6.56121136088	0.0145794459745	alpha
3806000	3.04920421479	-1.3300429854	5.16054660612	-4.85722573274e-17	epsilon
3806000	3.04920421479	-2.74564083261	-2.60625153249	0.00557753000776	epsilon
3806000	3.04920421479	1.36848940753	1.32167482978	0.0188356864805	delta
3806000	3.04920421479	2.49073036034	-2.48700771177	0.017533359718	beta
3807000	3.15678776052	-1.88085642131	7.952876914	1.80411241502e-16	epsilon
3807000	3.15678776052	0.728209110373	3.2048167222	0.00855412563776	epsilon
3807000	3.15678776052	2.37991158806	2.26414800151	0.0135098601457	epsilon
3807000	3.15678776052	-1.08829570055	2.97987416441	0.0182572853629	delta
3808000	3.13945091483	4.7956184068	3.23111424768	-4.16333634234e-17	delta
3808000	3.13945091483	6.11089842343	4.49909602954	0.00151741163772	delta
3808000	3.13945091483	-3.89986109932	2.40561552057	0.00589742257853	delta
3808000	3.13945091483	0.179818954509	2.82840494735	0.00673979201651	delta
3808000	3.13945091483	3.39736425444	-4.3441717279	0.0141312396992	delta
3809000	3.15116665311	0.0229399696766	3.39801343502	-4.16333634234e-17	delta
3809000	3.15116665311	-0.270717154503	2.01014909077	0.0143018637197	epsilon
3809000	3.15116665311	-1.77701067653	0.0205518840674	0.0144264504662	epsilon
3809000	3.15116665311	-3.49847312037	4.24908579176	0.0114315684773	delta
3810000	3.16119648912	0.789855755635	4.92256190686	-2.28983498829e-16	epsilon
3810000	3.16119648912	-0.286650376104	4.63347995607	0.00461913970344	epsilon
3810000	3.16119648912	-1.36914476535	2.78677879837	0.00789964651494	epsilon
3810000	3.16119648912	3.04935658845	3.38951130578	0.0094732621294	epsilon
3811000	3.10299310513	1.74652062193	1.90888796802	-6.93889390391e-18	epsilon
3811000	3.10299310513	-0.649319429373	4.83639435029	0.00932051742291	epsilon
3811000	3.10299310513	-1.97928737269	1.8505718822	0.0119447499439	epsilon
3811000	3.10299310513	2.83662794313	5.25778637462	0.00958511838937	epsilon
3812000	3.12710839851	2.17601066393	7.51258915997	-9.71445146547e-17	beta
3812000	3.12710839851	-2.3581372364	4.09753584417	0.00672094782252	delta
3812000	3.12710839851	1.98867472088	6.890702277	0.0121701086865	beta
3812000	3.12710839851	4.2383194945	2.12399916438	0.0198989466018	beta
3813000	3.0831920018	3.19310689837	0.603510214218	1.11022302463e-16	beta
3813000	3.0831920018	2.00058890858	-1.674306584	0.00409374842519	delta
3814000	3.22909478934	1.3771349274	1.05729349111	6.93889390391e-17	gamma
3814000	3.22909478934	-0.293071012017	0.00859609884966	0.0197778093224	gamma
3814000	3.22909478934	2.04766093125	0.726904078635	0.0022488563267	gamma
3814000	3.22909478934	0.253914665465	6.72560375101	0.0120611776912	delta
3814000	3.22909478934	0.638240259828	-3.83098926462	0.00977539834827	eta
3814000	3.22909478934	-3.68266483762	1.041204823	0.015227283154	eta
3815000	3.16937296662	0.768133829665	7.38839547422	-1.38777878078e-17	eta
3815000	3.16937296662	0.381629852665	5.18003968265	0.0126816555738	beta
3815000	3.16937296662	0.178409229041	9.58478260509	0.00172543082243	eta
3815000	3.16937296662	-1.77425207803	5.43069825147	0.009251972844	eta
3815000	3.16937296662	0.130922617754	-0.592627463672	0.0196594168098	eta
3816000	3.08272698215	3.00703062297	4.621470152	2.22044604925e-16	eta
3816000	3.08272698215	6.64473827843	4.13023560669	0.00289641428844	eta
3816000	3.08272698215	2.1886474377	7.61785663501	0.00226413303141	eta
3816000	3.08272698215	0.832537576285	0.422743072803	0.00625686513331	eta
3816000	3.08272698215	0.964701986621	3.60870689127	0.0178239832742	eta
3817000	3.00524733488	0.533469140132	5.00082546566	-1.11022302463e-16	eta
3817000	3.00524733488	-2.74973418797	-2.60931336132	0.0107676246523	eta
3818000	2.99255151997	0.644732554621	2.68756692718	1.04083408559e-16	beta
3818000	2.99255151997	5.28718761222	6.73755264478	0.00150663369123	beta
3818000	2.99255151997	3.23360484635	5.47489705892	0.0101761902878	beta
3819000	2.99460440108	-3.69369650174	-1.66945298456	-1.66533453694e-16	mu
3819000	2.99460440108	0.459204294552	3.02634375363	0.0189454849809	delta
3820000	2.89670814058	-1.04538248202	-0.281055927693	-1.11022302463e-16	epsilon
3820000	2.89670814058	4.24922280519	4.67509525465	0.00525149611005	epsilon
3820000	2.89670814058	5.94273086529	6.71561325494	0.0061377102651	epsilon
3820000	2.89670814058	4.94086106446	9.9177640555	0.0109996314108	delta
3821000	2.95413572549	-3.13714281594	0.894230194162	-1.04083408559e-16	epsilon
3821000	2.95413572549	-6.46166547917	-1.59748824147	0.0156085498204	epsilon
3821000	2.95413572549	-4.14594207143	-1.5905414054	0.0179633162005	epsilon
3821000	2.95413572549	-1.89418235824	2.43912721009	0.000407931048754	epsilon
3821000	2.95413572549	1.74565974934	1.04830422747	0.00962535077781	epsilon
3821000	2.95413572549	0.170122644862	4.34886830167	0.00191675568415	epsilon
3822000	2.95341690811	-4.24827830075	2.74994419551	-7.6327832943e-17	beta
3822000	2.95341690811	-0.813337070792	2.81803239766	0.00118363449195	beta
3822000	2.95341690811	-8.37134741049	-0.849979055467	0.0113520455448	beta
3822000	2.95341690811	-5.1301323136	-0.202133650152	0.0154079009199	beta
3822000	2.95341690811	-1.50127861445	2.27220137305	0.00798295040271	beta
3823000	2.99303617598	3.18725108069	6.61050065472	-2.28983498829e-16	beta
3823000	2.99303617598	-0.995010919949	0.16911498702	0.0114630184803	beta
3823000	2.99303617598	3.58106066536	6.36476175204	0.0176783059141	delta
3824000	2.98468169344	0.684249481485	5.58648999765	-6.93889390391e-17	delta
3824000	2.98468169344	-0.709069614468	3.3827569067	0.00406686295703	delta
3824000	2.98468169344	0.103673830741	-0.841385291442	0.016340322597	zeta
3824000	2.98468169344	2.63936757387	5.07975211098	0.0130034170229	delta
3824000	2.98468169344	1.55263812744	2.96325984495	0.0138655077739	delta
3825000	3.03146328351	2.93504072881	5.41769061833	0.0	beta
3825000	3.03146328351	4.5570707885	6.42017726382	0.000490517295854	delta
3825000	3.03146328351	-3.55830383444	-2.96095780221	0.0127639769358	eta
3825000	3.03146328351	1.36670908726	4.50705446614	0.00900779047457	delta
3825000	3.03146328351	-2.76367064959	2.3744971721	0.0102891621127	beta
3826000	3.02768516875	3.63393290159	-1.63562433761	-6.24500451352e-17	delta
3826000	3.02768516875	3.47249783573	-2.10326876293	0.000528726459342	delta
3826000	3.02768516875	1.32781601698	0.666212992523	0.0133346140243	zeta
3826000	3.02768516875	1.04856018987	-3.11850423499	0.0148049591144	beta
3826000	3.02768516875	2.5060302746	4.5873029699	0.00904599963805	delta
3827000	2.99816843986	1.5112031141	6.09449000444	-6.93889390391e-17	beta
3827000	2.99816843986	0.574916166919	5.5858391367	0.0161199800911	beta
3828000	3.03368902062	6.25874178487	3.60173836405	1.11022302463e-16	gamma
3828000	3.03368902062	1.98764338246	-0.880652031896	0.0120690842149	alpha
3828000	3.03368902062	1.73681506799	0.505095363244	0.0130304196952	alpha
3828000	3.03368902062	2.89414763886	-2.15065289711	0.0169763591306	alpha
3828000	3.03368902062	5.28199215219	6.60194710945	0.0130392309379	gamma
3829000	3.06417817757	-1.67456076906	-3.94725631487	-2.22044604925e-16	mu
3829000	3.06417817757	-0.378971836369	-5.43917284843	0.00520160921223	mu
3829000	3.06417817757	1.07953490531	-0.609739403338	0.0114956695144	mu
3829000	3.06417817757	-3.26464757724	1.46511415589	0.0157693056068	mu
3829000	3.06417817757	-4.44457075001	-1.45128898338	0.0190889174444	mu
3829000	3.06417817757	1.88027900929	3.37542858397	0.0111021961693	mu
3830000	3.15114873711	-2.37048738788	-0.244080942959	-7.6327832943e-17	gamma
3830000	3.15114873711	-3.08430981101	-8.04608931042	0.0167646641823	mu
3830000	3.15114873711	-0.34311465849	4.90135960406	0.00888953692297	gamma
3831000	3.07186059793	7.93399969739	5.17255368568	3.46944695195e-17	gamma
3831000	3.07186059793	-5.6801686867	-5.01720213873	0.0148498176625	gamma
3832000	3.04337021952	2.17838352913	2.52437832273	5.55111512313e-17	mu
3833000	3.05395875049	3.27393444478	0.894937963633	-5.55111512313e-17	eta
3833000	3.05395875049	0.45508473334	-0.114326640085	0.0138350258701	eta
3833000	3.05395875049	2.93962532666	-4.74092416217	0.0193213066299	eta
3833000	3.05395875049	2.75260004269	6.74332910142	0.00221580938734	gamma
3834000	2.97074780047	-3.28269379467	-4.84115214646	1.2490009027e-16	mu
3834000	2.97074780047	-4.87727713743	-2.41099581225	0.00560656300199	mu
3834000	2.97074780047	-4.37660191608	3.00081969167	0.0145338319846	mu
3834000	2.97074780047	-3.66518956804	-3.76936692299	0.0110928437618	beta
3834000	2.97074780047	2.00201848828	-1.89392412948	0.0190820348764	beta
3834000	2.97074780047	2.88754570121	4.6888532936	0.00404855885906	delta
3835000	2.99979180751	0.600289539266	1.98981750519	-5.20417042793e-17	beta
3835000	2.99979180751	1.03329002366	0.639756688238	0.000880693835391	beta
3835000	2.99979180751	-3.99380439579	-0.110534532116	0.00239427539852	beta
3835000	2.99979180751	0.504240663856	5.48261316067	0.017731085129	mu
3835000	2.99979180751	-1.11146071155	5.84713994004	0.0189687048442	mu
3835000	2.99979180751	1.01729631122	-3.68149754751	0.00742277017001	beta
3835000	2.99979180751	3.38178612756	-5.32234824769	0.0077341788902	beta
3835000	2.99979180751	2.98677011275	6.1958113419	0.017034221019	gamma
3836000	2.98797091232	-0.506740453827	1.10032321031	1.17961196366e-16	beta
3836000	2.98797091232	-1.28975541825	0.259929990575	0.00204320915185	beta
3836000	2.98797091232	-3.17118101548	2.37281760408	0.0116586722518	beta
3836000	2.98797091232	-3.13871636664	6.46066371844	0.0188936004454	mu
3836000	2.98797091232	1.1220737627	-2.97170542732	0.00924430373205	beta
3836000	2.98797091232	0.437207705799	-2.71867180107	0.0159591619211	beta
3836000	2.98797091232	2.22812959024	8.51025957202	0.0181967363355	gamma
3837000	3.02567157572	-1.16194164203	-0.175303884211	2.35922392733e-16	mu
3837000	3.02567157572	-0.308967753999	5.10522452143	0.00384454758256	mu
3837000	3.02567157572	2.74841778321	-1.52133652811	0.0077062928877	beta
3837000	3.02567157572	0.613660252625	-1.79664657862	0.0172589024245	beta
3837000	3.02567157572	-1.56251215463	1.78749573275	0.0129584127552	mu
3837000	3.02567157572	0.703384114299	7.51443739689	0.0199456641176	mu
3838000	2.98041771796	1.01111068078	0.626319533792	5.55111512313e-17	beta
3838000	2.98041771796	-0.86450115838	8.86455060881	0.00233600638613	beta
3838000	2.98041771796	0.38805878942	-4.10093981909	0.00883968754498	beta
3838000	2.98041771796	-1.64590901096	-6.37196979944	0.00926372175171	beta
3838000	2.98041771796	-0.470609356991	6.28586224114	0.0140918074125	zeta
3839000	2.86935907338	-1.25369242394	-4.56859160513	1.11022302463e-16	eta
3839000	2.86935907338	0.281100237306	4.84491822761	0.012346644052	eta
3839000	2.86935907338	-2.66809711149	1.7322042397	0.0131956029054	eta
3839000	2.86935907338	-3.4538411692	-4.50766472786	0.00988311158956	eta
3840000	2.904129059	-0.755742559538	-1.85047524565	4.51028103754e-17	eta
3840000	2.904129059	-1.1881318949	2.78754196172	0.00989700752313	eta
3840000	2.904129059	-1.29297307222	4.78753773753	0.0178556652257	gamma
3840000	2.904129059	-1.0729573729	2.73312967131	0.0186753427604	gamma
3840000	2.904129059	-3.53683969763	3.30559776831	0.0118045530674	eta
3840000	2.904129059	-3.33281792063	2.25189867511	0.0168560488135	mu
3840000	2.904129059	-4.29133152358	0.359904788407	0.0187605742608	mu
3840000	2.904129059	1.10358827577	-8.20134628683	0.00425357914512	eta
3840000	2.904129059	0.731504364238	-7.04974700121	0.00478181145117	eta
3841000	2.86305134698	5.61220538865	0.951664677162	5.55111512313e-17	beta
3841000	2.86305134698	1.22558079681	8.3011578099	0.00823256392902	mu
3841000	2.86305134698	0.0652378611293	1.51899896074	0.0147822031316	mu
3841000	2.86305134698	-6.40297026157	-0.620047937711	0.0154146432582	mu
3841000	2.86305134698	-0.504273147985	-5.81327096637	0.00786366933593	beta
3842000	2.87661968832	-4.10294533358	0.216485626207	1.14491749414e-16	mu
3842000	2.87661968832	0.816091535809	5.93236299436	0.00921870884404	mu
3842000	2.87661968832	-6.22008546495	4.37237637292	0.0157683480466	mu
3842000	2.87661968832	-5.55041702473	5.58852798923	0.0164007881733	mu
3842000	2.87661968832	-2.82851523524	-6.03329964775	0.00884981425096	mu
3842000	2.87661968832	-3.4905191531	-4.47465427341	0.0135353370353	mu
3843000	2.89329247067	3.56163042354	-4.36345540652	-1.17961196366e-16	beta
3843000	2.89329247067	0.473487439502	3.41638474146	0.0197507653741	mu
3843000	2.89329247067	4.12227430028	-6.18261354385	0.0193818707811	beta
3844000	2.88382795334	3.1365903479	-0.441927647433	7.2858385991e-17	beta
3844000	2.88382795334	4.98467996408	-1.91392166961	0.00255883320271	mu
3844000	2.88382795334	2.49933656904	5.26207259812	0.012938263021	mu
3844000	2.88382795334	0.569345320858	4.70354360289	0.0153045633314	mu
3844000	2.88382795334	-4.12779853334	1.32019311336	0.0155694432416	mu
3845000	2.85731433038	-2.13696426774	-2.49315456127	1.70002900646e-16	alpha
3845000	2.85731433038	0.0175777928179	-2.36469794696	0.00729713453794	alpha
3845000	2.85731433038	1.45848583217	2.38558023538	0.0131962383015	mu
3845000	2.85731433038	-2.842508553	3.68507995982	0.0158750934309	mu
3845000	2.85731433038	-3.65528554856	2.40167247863	0.0177304290287	mu
3846000	2.78746557317	0.677150402015	-3.55303104981	0.0	eta
3846000	2.78746557317	2.43229992169	-4.07376066342	0.00575285480815	eta
3846000	2.78746557317	4.55584567092	5.20449507365	0.0116519585717	mu
3846000	2.78746557317	-0.415315058663	5.28327245598	0.0143308137011	mu
3847000	2.87344358468	0.601640041889	0.290955239586	6.24500451352e-17	eta
3847000	2.87344358468	-1.86975901834	0.643521750289	0.0068597101039	eta
3847000	2.87344358468	-1.56110737215	-0.304504972713	0.0126499147783	mu
3848000	2.88290115698	1.82151390386	-6.43276851719	1.04083408559e-16	eta
3848000	2.88290115698	-2.41997723841	-4.45228434264	0.0149517894079	eta
3849000	2.86784867892	-0.281560409477	-5.82734403577	-6.24500451352e-17	eta
3849000	2.86784867892	-2.06878365623	-3.76011875069	0.00135673619227	eta
3849000	2.86784867892	0.38437146862	1.71541201582	0.00845601301406	eta
3850000	2.92872073837	-5.49075590002	1.46526985555	-2.63677968348e-16	eta
3850000	2.92872073837	0.11837370773	4.3959113206	0.0120956934379	eta
3850000	2.92872073837	-2.03359404646	-5.49551226253	0.00721094800397	eta
3851000	2.94180700717	3.35287338164	1.54052400014	9.71445146547e-17	beta
3851000	2.94180700717	1.24601789048	-6.70159586479	0.0059849651045	beta
3851000	2.94180700717	-2.06113712003	2.3050532069	0.0138485832932	delta
3851000	2.94180700717	1.77843591662	-2.34628248442	0.000399398127734	beta
3852000	2.93126371829	7.10935227849	2.97941836199	7.6327832943e-17	eta
3852000	2.93126371829	1.72323819457	0.949713649354	0.0141273054668	eta
3852000	2.93126371829	2.81194305586	-2.36505245281	0.00854173849008	eta
3853000	2.93706081976	-4.2213424008	-1.52779874243	1.31838984174e-16	delta
3853000	2.93706081976	-3.2789409794	-1.01151050957	0.0176860786044	delta
3853000	2.93706081976	-0.938019681134	-6.27543966632	0.0112258151968	delta
3854000	2.93024688085	2.27595688496	-3.64946041843	0.0	eta
3854000	2.93024688085	-0.41443839822	2.00318141549	0.00706605024397	eta
3854000	2.93024688085	2.31040701871	-4.41158612185	0.0130491631726	eta
3855000	2.89232954238	2.71597225843	-3.01521945144	4.16333634234e-17	beta
3855000	2.89232954238	3.67352871786	-6.26524419578	0.00404865302802	beta
3855000	2.89232954238	3.4870858183	-1.7910489971	0.0160457888537	beta
3855000	2.89232954238	-0.919136776921	5.3708708311	0.0165271845996	eta
3855000	2.89232954238	-0.787014251967	9.09282590199	0.0178338980244	delta
3856000	2.97167683139	3.55250423195	1.34721008151	-1.11022302463e-16	delta
3857000	2.98674638333	0.163356823122	5.24358237612	6.93889390391e-17	beta
3857000	2.98674638333	6.89832704046	6.08274979854	0.00507553123049	beta
3858000	3.06330283382	-4.27904289242	-1.00358792494	-5.55111512313e-17	beta
3858000	3.06330283382	0.64257960366	-1.43579237683	0.0095147469782	beta
3859000	3.02304209051	-0.599643770563	0.0505640423487	-4.16333634234e-17	beta
3859000	3.02304209051	0.64209788652	-0.433482117264	0.00431397727449	beta
3859000	3.02304209051	-2.7818913999	-3.07880965243	0.0190923994058	beta
3860000	2.98974480561	5.02186692664	7.35203426986	-1.66533453694e-16	gamma
3860000	2.98974480561	3.63182191198	0.158349485098	0.00133738458646	gamma
3860000	2.98974480561	-4.63605665394	-5.96942455717	0.0161158067178	gamma
3861000	2.9431518702	-3.29904485802	-4.01460131398	-4.16333634234e-17	gamma
3861000	2.9431518702	-4.34705771534	4.40955685845	0.0119528142085	delta
3861000	2.9431518702	-3.54223876769	-3.72127520143	0.00643948048851	gamma
3861000	2.9431518702	2.3793464164	-0.941970042236	0.0108806780365	eta
3861000	2.9431518702	-0.458669006867	0.807484255841	0.0151618544981	eta
3861000	2.9431518702	2.65163313404	-1.35664615336	0.0145368567997	gamma
3862000	2.91773069691	-1.01188176994	-1.12428740445	-9.02056207508e-17	gamma
3863000	2.82094368251	3.18616355239	-3.38290683158	-9.02056207508e-17	beta
3863000	2.82094368251	-0.404660544081	-2.25023751848	0.000507187222212	beta
3863000	2.82094368251	-0.508253937426	1.24654717868	0.00502987676777	delta
3863000	2.82094368251	0.727508302502	-6.15397477917	0.00587038854288	delta
3863000	2.82094368251	-0.322941576335	2.35254685529	0.00973972280723	delta
3863000	2.82094368251	-1.8201992631	3.77697248102	0.013237403227	delta
3863000	2.82094368251	-2.20813698902	-5.86796934967	0.00490396549195	eta
3863000	2.82094368251	-4.34440844781	1.35889967493	0.0131584017819	eta
3863000	2.82094368251	-6.36100320792	-2.9870381733	0.0197683431055	eta
3864000	2.82802466939	5.01150930188	-2.54482578187	3.12250225676e-17	delta
3864000	2.82802466939	0.178308586875	1.32030371455	0.00331325401407	delta
3864000	2.82802466939	2.30704342201	2.24398074221	0.00487540402708	delta
3864000	2.82802466939	2.36262506398	-3.29125856248	0.00565159946237	delta
3864000	2.82802466939	4.7087719855	9.75909642638	0.00952093372673	delta
3864000	2.82802466939	-2.01242568929	3.71786274847	0.0153991539019	delta
3864000	2.82802466939	0.203034432387	-3.48079346534	0.00468517641144	eta
3864000	2.82802466939	-3.16490510877	2.01965497764	0.0153223370759	eta
3864000	2.82802466939	-3.41411024005	0.817945901935	0.019549554025	eta
3865000	2.92317964191	5.06540048776	1.78878806551	-1.31838984174e-16	delta
3865000	2.92317964191	2.70826466642	-0.665564837334	0.00978937823562	eta
3865000	2.92317964191	-1.27452001873	-1.32955528481	0.011161300633	eta
3865000	2.92317964191	5.027550977	0.12398810746	0.00764598125672	delta
3865000	2.92317964191	6.49866996203	6.38490258818	0.0121277236839	delta
3865000	2.92317964191	1.16774185565	5.17237282945	0.0159970579483	delta
3866000	2.88366211005	0.606272736901	-8.40461051516	-8.67361737988e-17	eta
3866000	2.88366211005	-5.26362876156	-2.19212438363	0.000975446388628	eta
3866000	2.88366211005	4.80231481461	2.88042027093	0.00243880648251	delta
3866000	2.88366211005	3.61677125403	7.48149884239	0.0103480777795	delta
3866000	2.88366211005	-1.57221719793	8.12002699826	0.0199996951141	delta
3866000	2.88366211005	0.601851336916	-3.21931653294	0.00243999754043	eta
3866000	2.88366211005	-3.51571680141	-2.56416692444	0.0148648924709	eta
3866000	2.88366211005	-2.70060799771	0.900166144554	0.0151279264294	eta
3866000	2.88366211005	-2.9555532408	3.0323336579	0.0154067457811	eta
3867000	3.00274091931	4.67068324199	-5.72768747417	7.2858385991e-17	delta
3867000	3.00274091931	3.01363652526	-2.61220001593	0.0015470781258	delta
3867000	3.00274091931	0.824696318119	3.51246305635	0.0148263621659	delta
3867000	3.00274091931	2.64109093163	-0.169908766166	0.0181291745694	gamma
3867000	3.00274091931	-1.22801678714	-2.76717713785	0.0148275532238	delta
3868000	2.95782446491	1.747932987	-3.94371156136	2.70616862252e-16	gamma
3868000	2.95782446491	0.897414115562	1.35488658248	0.00327011748837	gamma
3869000	2.97520991814	4.2251923552	-4.86194227939	-5.55111512313e-17	gamma
3869000	2.97520991814	2.79717009183	2.35862946389	0.019251094941	gamma
3870000	2.90161449551	0.54284944666	-4.6803047764	-1.66533453694e-16	gamma
3870000	2.90161449551	-1.97181524931	2.2269485686	0.0182440891301	gamma
3871000	2.86565536126	2.12660310532	-6.54459845478	6.93889390391e-17	alpha
3871000	2.86565536126	1.2878085005	0.945984423035	0.00477285140381	alpha
3871000	2.86565536126	0.118445751719	-1.75489782961	0.0068586799673	alpha
3871000	2.86565536126	0.997794110524	1.48139304905	0.0120479255433	gamma
3871000	2.86565536126	1.14711722126	5.70667576606	0.0174615009412	delta
3872000	2.90661681863	4.00639160828	-2.0035860956	5.55111512313e-17	gamma
3872000	2.90661681863	-1.27635159498	-2.05820689795	0.00543819068575	eta
3872000	2.90661681863	-0.994206421717	-3.66448281873	0.00612086152183	eta
3872000	2.90661681863	4.47345557277	0.421187213413	0.00378531591344	gamma
3872000	2.90661681863	3.18215056556	-1.07577879717	0.00444224123218	gamma
3872000	2.90661681863	2.9163442675	3.23790213687	0.0110603900529	gamma
3872000	2.90661681863	6.32698754114	8.2253296148	0.0131337674286	gamma
3872000	2.90661681863	1.01718412612	2.49523739787	0.0192709305322	gamma
3872000	2.90661681863	-2.00689768436	3.9450079728	0.0164739654509	delta
3873000	2.89910150514	-3.23368589848	-1.12039293325	-4.85722573274e-17	beta
3873000	2.89910150514	2.89705350815	-1.76293938519	0.00559694039919	beta
3873000	2.89910150514	-1.01053007025	1.96804215164	0.0106241585792	gamma
3873000	2.89910150514	-0.420124864537	2.96697444242	0.0126975359549	gamma
3873000	2.89910150514	1.10797262839	4.2368406337	0.0176375495002	gamma
3873000	2.89910150514	-2.84917687584	0.2962960054	0.0188346990585	gamma
3873000	2.89910150514	-3.18441999792	-3.2955778322	0.00334908443967	beta
3873000	2.89910150514	-3.9769834105	-2.31634404103	0.00500195921199	eta
3873000	2.89910150514	-2.98966345211	-3.4157343759	0.00568463004807	eta
3873000	2.89910150514	-1.43841642746	3.50783232721	0.00589208957889	delta
3874000	2.83132617296	-1.87718646709	-3.24877019324	5.55111512313e-17	gamma
3874000	2.83132617296	1.78894352624	-3.52755351489	0.0002363775352	gamma
3874000	2.83132617296	3.76399299962	1.26620920395	0.00730093092312	gamma
3874000	2.83132617296	7.97712133078	6.0767424405	0.0141259213919	gamma
3874000	2.83132617296	0.80625959944	-2.9115225055	0.0155114714024	gamma
3874000	2.83132617296	-6.85475963166	-2.49051813242	2.5856783638e-05	gamma
3874000	2.83132617296	-1.17736097915	-2.31006233943	0.00104217678081	gamma
3874000	2.83132617296	2.27136654984	3.13423779177	0.00256886192286	delta
3874000	2.83132617296	1.40671987423	-5.19330197325	0.00236140239204	gamma
3874000	2.83132617296	0.809191522657	0.597155252203	0.0171288290409	eta
3874000	2.83132617296	1.76480769047	3.21378653356	0.0181555874864	eta
3875000	2.77533604905	4.89424735767	2.9309103865	5.55111512313e-17	gamma
3875000	2.77533604905	5.25400650583	-1.53557834401	0.00131714237995	gamma
3875000	2.77533604905	4.6329266188	0.369301978118	0.00578407373627	gamma
3875000	2.77533604905	4.88957153839	2.99129901004	0.00110662162838	eta
3875000	2.77533604905	-3.77629678217	2.36119312079	0.00212294162556	eta
3875000	2.77533604905	-0.00055317195805	2.04730990228	0.00344216723678	eta
3876000	2.72245787242	7.08856946662	4.72615739294	-1.38777878078e-17	delta
3876000	2.72245787242	1.20637549159	0.112747019488	0.0114371448656	delta
3876000	2.72245787242	7.05687677344	2.3604943045	0.0156719687522	gamma
3876000	2.72245787242	1.37175019693	4.42281790968	0.0113432125161	delta
