# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Apr 24 09:42:32 PDT 2020 [seed=1587746503633]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
61610000	-1535.5230096714358	31.045030938805105	-1566.568040610241	0.6401322360791779	0.3351600696727636	-0.03981805124980542	1.0	1.0	2.6568618809242917E-4	-1.5893661716537394E-4	-1.5893661716537394E-4	2.8141126601867884E-4	0.5812577229705905	5684.359705011509	3210.436152921201	3210.436152921201	5366.721393700239	42314.14247019912	-251.28108651234538	0.0	-1315.2869540978957	36.951230171143
61620000	-1550.6656725769567	31.346921683814152	-1582.0125942607708	0.4420783412347629	0.3294903326378722	0.9644691758789115	1.0	1.0	2.463713838295933E-4	-1.0410375056542856E-4	-1.0410375056542856E-4	2.688650346426941E-4	0.4044865466110772	4852.89144274219	1879.025292179485	1879.025292179485	4446.891288456623	49477.72089228057	-261.1938872165074	0.0	-1320.8187070442634	38.78980396357682
61630000	-1580.6368121592695	14.004300134117088	-1594.6411122933866	0.28657380217233236	0.3006143660171887	0.1659545594344617	1.0	1.0	2.878405980026614E-4	-1.4372839835241207E-4	-1.4372839835241207E-4	3.1763501040001833E-4	0.4753378300444882	4488.246718602543	2030.9112382253168	2030.911238225317	4067.245666147022	49312.24737592826	-268.86172712992203	0.0	-1325.7793851634647	20.750508613330332
61640000	-1598.8424014562363	-0.7754251460605364	-1598.0669763101757	0.14882517343496068	0.37526399434893787	1.4016177452630105	1.0	1.0	3.338580742413889E-4	-1.657130631939066E-4	-1.657130631939066E-4	4.2505361844196756E-4	0.4398999822894551	3713.985495064219	1447.9488853683467	1447.9488853683467	2917.147369989701	52836.521793477106	-280.48269531987904	0.0	-1317.5842809902967	6.4929847849883995
61650000	-1604.7369000034453	-0.4917858738165872	-1604.2451141296287	0.1641453214462684	0.3832115620485358	4.692454147905418	1.0	1.0	4.007871149944377E-4	-2.0807986372154934E-4	-2.0807986372154934E-4	3.972090920572052E-4	0.5215111388833397	3427.198671862288	1795.3542525785792	1795.3542525785792	3458.070562016831	56243.12446258999	-273.0004099039146	0.0	-1331.2447042257143	8.476331418425112
61660000	-1607.8363079172182	8.277635590935343	-1616.1139435081534	0.2172670689837145	0.400548595515472	1.6072716589353362	1.0	1.0	2.7930948490929825E-4	-1.8718479364014364E-4	-1.8718479364014364E-4	3.668047662107644E-4	0.5848038699831933	5441.08482114123	2776.6496873669853	2776.6496873669853	4143.202975360246	55745.302169600196	-267.75957490533614	0.0	-1348.3543686028172	14.571849009145215
61670000	-1594.8007158017724	-8.149630807110118	-1586.6510849946624	0.39175104424390655	0.3603083581917242	0.08181568204865419	1.0	1.0	2.8565049818697163E-4	-1.712224355810388E-4	-1.712224355810388E-4	3.4511012042977795E-4	0.5453362029282165	4982.549942857292	2472.0351160892214	2472.035116089221	4124.097756525384	45216.18182258953	-257.21080851351985	0.0	-1329.4402764811425	-4.307274838934159
61680000	-1560.4658902053334	31.05126135651055	-1591.517151561844	0.4058687391727026	0.32077528327336857	1.6168287959385994	1.0	1.0	3.7009413371653005E-4	-2.1769608970439818E-4	-2.1769608970439818E-4	3.5066249678647904E-4	0.6042962055167297	4256.307806666254	2642.3742903243783	2642.3742903243783	4492.167154955904	45984.31295705604	-264.49772150871934	0.0	-1327.0194300531248	35.48242245059158
61690000	-1569.1078685752989	31.684271825060346	-1600.7921404003591	0.30480696796083023	0.34102029451940835	2.8072684352133406	1.0	1.0	2.5731576219181545E-4	-1.501626128026454E-4	-1.501626128026454E-4	3.183779979118014E-4	0.5246348032932923	5362.167773320895	2529.0602001683183	2529.0602001683183	4333.748866574275	58588.10241917248	-259.04561764490427	0.0	-1341.7465227554549	41.15608250222941
61700000	-1589.8375543812817	39.91140814629761	-1629.7489625275794	0.3297975853616425	0.3244137776711729	3.6599210605322003	1.0	1.0	2.442381939690054E-4	-1.7289944132633215E-4	-1.7289944132633215E-4	3.66121619977436E-4	0.5781947079467014	6150.54801425257	2904.5712066405417	2904.5712066405413	4103.004731087119	57168.318460502516	-278.10956036674287	0.0	-1351.6394021608364	46.740670567213705
61710000	-1592.4429501802358	24.411615417245837	-1616.8545655974817	0.206255183526402	0.3506299207446377	5.560543482846383	1.0	1.0	2.9209322545536493E-4	-1.231154776924513E-4	-1.231154776924513E-4	3.0779676461671716E-4	0.41060089061612387	4117.796560893312	1647.0754371509038	1647.0754371509036	3907.709948602269	61400.575988549324	-274.5196097438044	0.0	-1342.3349558536772	33.9090206156582
61720000	-1595.4884718706421	20.585352884255677	-1616.0738247548977	0.13231391177607996	0.33208045878787573	3.318836068019565	1.0	1.0	3.2343356346817813E-4	-2.1266323353936423E-4	-2.1266323353936423E-4	3.833809655230968E-4	0.6039272093906921	4866.931694299184	2699.710013283188	2699.710013283187	4105.913445378313	66327.7201931668	-268.25511291495997	0.0	-1347.8187118399378	27.74324306011881
61730000	-1641.2658295071042	8.159994869381524	-1649.4258243764857	0.36482827627033587	0.37830353192491817	2.1430900795409795	1.0	1.0	2.2947287411258444E-4	-1.551526152857942E-4	-1.551526152857942E-4	3.026927887749038E-4	0.5886977631612051	6669.08556335288	3418.4034278015233	3418.403427801523	5055.866174147234	56761.55050173729	-285.96301710962155	0.0	-1363.462807266864	15.886642209851697
61740000	-1654.3765632454463	-28.813363377813708	-1625.5631998676326	0.27638983805566825	0.36283066602181374	-0.05565162858438813	1.0	1.0	2.430589670474284E-4	-1.4847531360391594E-4	-1.4847531360391594E-4	3.4071509503974924E-4	0.5159442060896595	5606.730894312366	2443.2763324697257	2443.276332469726	3999.7236386767136	46021.64785075277	-259.5718887194029	0.0	-1365.9913111482297	-21.812684522436747
61750000	-1650.4369362005918	-19.913268464331917	-1630.52366773626	0.402964922389203	0.35136962242170006	3.2423823004711254	1.0	1.0	2.538317639626813E-4	-1.6186093525321884E-4	-1.6186093525321884E-4	3.10796012026759E-4	0.5762770745051486	5898.4718465431	3071.893244125816	3071.893244125816	4817.370415175536	46843.85600864619	-265.4887031894185	0.0	-1365.0349645468414	-13.300390539928358
61760000	-1611.8040990620987	-24.918636825316952	-1586.8854622367817	0.14350879515911705	0.3939239063159811	2.867748648764694	1.0	1.0	3.4984416281909337E-4	-2.5046214794526657E-4	-2.5046214794526657E-4	5.966524250099094E-4	0.5482063725884535	4086.5462299948344	1715.44621883526	1715.44621883526	2396.1259264643413	50620.658169324524	-260.75127353243704	0.0	-1326.1341887043445	-18.426622591257395
61770000	-1655.9803592807586	-46.87850641273619	-1609.1018528680224	0.22174038142413025	0.4391840117095069	1.5915490632472307	1.0	1.0	2.4999525175887084E-4	-1.368519846687521E-4	-1.368519846687521E-4	3.37749546890673E-4	0.47096413135147125	5140.212091688289	2082.7510587114443	2082.7510587114443	3804.679022623707	47820.91717880829	-252.27019082696276	0.0	-1356.8316620410596	-40.40946781408587
61780000	-1650.1344068160854	-56.8103984146139	-1593.3240084014715	0.18317986620898044	0.44815912100045185	0.38208546674998556	1.0	1.0	3.197794952770661E-4	-2.0827617092401902E-4	-2.0827617092401902E-4	3.960433452598831E-4	0.5852520158761255	4756.273165295888	2501.287736791661	2501.287736791661	3840.384267030473	45101.88377347484	-257.63375736919807	0.0	-1335.6902510322734	-51.03756234264596
61790000	-1653.0564489309857	-38.543091615122854	-1614.5133573158628	0.23949008604336677	0.38429793314660843	1.1352966405612583	1.0	1.0	2.727466261151031E-4	-1.7923101126707494E-4	-1.7923101126707494E-4	3.373518359688544E-4	0.5908699759958883	5633.062579383479	2992.7790365629744	2992.779036562974	4554.292134826058	53644.56787788935	-262.05786831474654	0.0	-1352.4554890011161	-32.979785879095076
61800000	-1665.107642985581	-49.6995021634351	-1615.408140822146	0.15172850406629695	0.408757447781795	3.3557962972056843	1.0	1.0	3.332979655769116E-4	-2.1512982930122605E-4	-2.1512982930122605E-4	4.2514313655115786E-4	0.5715006321250186	4455.563028604771	2254.5924686926187	2254.5924686926187	3493.0120358534305	53884.50132949473	-268.1160823534747	0.0	-1347.2920584686713	-41.43318739162816
61810000	-1662.0083712901164	-42.62520511711874	-1619.3831661729978	0.16454240268519374	0.42618740215092	2.9379446952669497	1.0	1.0	2.912816815432657E-4	-1.661341225381534E-4	-1.661341225381534E-4	3.2931477145043233E-4	0.5364097334159857	4819.982573184042	2431.6053966186896	2431.605396618689	4263.315073121787	51086.041678988135	-282.16194761591817	0.0	-1337.2212185570795	-33.74129503035147
61820000	-1632.1371682704735	-52.11573333229613	-1580.0214349381774	0.17820361045816546	0.45524701532608874	1.309405328958932	1.0	1.0	3.935369107279205E-4	-2.2266738127250363E-4	-2.2266738127250363E-4	4.3254942021117755E-4	0.5396920222899351	3585.3550266818047	1845.6656682921496	1845.6656682921496	3261.9845851933414	46295.59944445382	-268.8463721753869	0.0	-1311.1750627627905	-44.52074231011111
61830000	-1637.997404122521	-50.317372248048784	-1587.6800318744722	0.630085912740802	0.45259628409947006	-0.02171701451567909	1.0	1.0	2.4206091233719708E-4	-1.5527527258765115E-4	-1.5527527258765115E-4	3.513338769810821E-4	0.532451375529413	5765.8301824891705	2548.262242665315	2548.262242665315	3972.523590231032	33025.17098762482	-265.7052217328984	0.0	-1321.9748101415737	-46.13958895890213
61840000	-1630.3786768232815	-46.470417451483385	-1583.908259371798	0.28320994391816307	0.4489678774610411	0.5777656630058274	1.0	1.0	3.032126978782887E-4	-2.003482856908186E-4	-2.003482856908186E-4	3.44683309253532E-4	0.6197289887779234	5354.476795504994	3112.3069146397916	3112.306914639792	4710.252313660954	45414.898243637974	-250.20719459287284	0.0	-1333.7010647789252	-41.710800084013414
61850000	-1628.308972371581	-37.088223413804684	-1591.2207489577763	0.2472449406585234	0.47796025505116685	3.2926931676752735	1.0	1.0	4.192733112314221E-4	-2.714167309276337E-4	-2.714167309276337E-4	4.404090207231002E-4	0.6316258609682228	3968.195567346953	2445.5327159340914	2445.532715934091	3777.7575318591594	50213.985734678194	-255.1430121251302	0.0	-1336.0777368326462	-28.000844745448756
61860000	-1626.138963628096	-36.02439458600174	-1590.1145690420942	0.14175847647545065	0.3846526436907828	0.2459949756375739	1.0	1.0	3.0006327275405436E-4	-2.0760386845702827E-4	-2.0760386845702827E-4	3.9662262590194216E-4	0.601783503217233	5224.732912179107	2734.7778300759473	2734.7778300759473	3952.750938827888	52344.788258895096	-265.2236671898975	0.0	-1324.8909018521967	-27.912453437603975
61870000	-1658.9682191252311	-69.04274634737007	-1589.9254727778612	0.26653210655619997	0.49923193573754854	6.665838074392796	1.0	1.0	3.4612493716034613E-4	-2.0055937617015004E-4	-2.0055937617015004E-4	3.8447938908399643E-4	0.5497813374456887	4140.694503053931	2159.9470089207775	2159.9470089207775	3727.6318714619706	47940.29352069169	-269.6994375381304	0.0	-1320.226035239731	-57.12527829370297
61880000	-1678.571290322882	-77.26096793171295	-1601.3103223911692	0.23325027741470578	0.43647465528994	5.1059872948352405	1.0	1.0	2.807960033043667E-4	-1.413523474084328E-4	-1.413523474084328E-4	3.476508690414823E-4	0.4524138632199225	4477.816041540799	1820.6478542108973	1820.6478542108973	3616.7113617852256	43874.903063642654	-268.93308830578377	0.0	-1332.3772340853855	-64.40971265163824
61890000	-1707.917306061088	-92.55401142823028	-1615.3632946328578	0.21679592009560758	0.5069439940431656	2.459566508453884	1.0	1.0	3.2013617549432496E-4	-1.6004848801459297E-4	-1.6004848801459297E-4	3.1129360721913915E-4	0.506989655895313	4204.35079594749	2161.624820970543	2161.6248209705436	4323.779072352236	44620.406649832796	-267.1372391005607	0.0	-1348.226055532297	-81.04975410122385
61900000	-1705.7805647146902	-93.68752515366873	-1612.0930395610214	0.3771258379572164	0.5198725774250385	4.433879554356867	1.0	1.0	3.6510824705102943E-4	-1.5148959975648654E-4	-1.5148959975648654E-4	2.8761815343600626E-4	0.46748087673900324	3504.860188272992	1846.023489063438	1846.0234890634383	4449.139750784229	35801.51934854717	-280.69068098423173	0.0	-1331.4023585767898	-83.29619472197491
61910000	-1718.3689500712683	-108.57130063360107	-1609.7976494376671	0.19359069359364928	0.5736956416094385	4.507225098435098	1.0	1.0	4.169927254864805E-4	-1.988809992654081E-4	-1.988809992654081E-4	3.4344777117780866E-4	0.5255314399919007	3313.1638870044353	1918.5605494477618	1918.5605494477618	4022.6356237149716	41347.2551239515	-279.6340130065056	0.0	-1330.1636364311616	-99.0243570812023
61920000	-1672.508649489238	-69.89737598256475	-1602.6112735066733	0.7204090170160702	0.4804860051961952	1.0403497470589596	1.0	1.0	3.25725491230706E-4	-1.633199598332504E-4	-1.633199598332504E-4	2.8333849396616545E-4	0.5376016586920607	4318.054763238848	2488.98242034899	2488.9824203489898	4964.029028420752	35750.0168745167	-269.1717642934836	0.0	-1333.4395092131897	-64.17991728401371
61930000	-1695.9400079018992	-88.21276817096349	-1607.7272397309357	0.32955150530470306	0.4758200541428718	1.1522430297922206	1.0	1.0	3.6550509746914383E-4	-1.8891452679155194E-4	-1.8891452679155194E-4	3.6212724722249823E-4	0.5192637842484726	3745.9893297520384	1954.2075527984261	1954.2075527984264	3780.9311660222597	40789.44887270496	-281.78395827158965	0.0	-1325.943281459346	-81.6646679866131
61940000	-1719.059934576582	-80.96089458464327	-1638.0990399919388	0.24022256476636183	0.5005716701855102	1.9087181787907896	1.0	1.0	3.728901386072938E-4	-1.9921026969935582E-4	-1.9921026969935582E-4	3.1422881395436165E-4	0.5819668823747103	4055.188300097579	2570.8500273353043	2570.8500273353047	4812.224914299821	44914.662784126755	-271.86972437363875	0.0	-1366.2293156183	-73.22194794856044
61950000	-1686.570024358878	-55.8083544132627	-1630.7616699456153	0.4161193703698247	0.43684619921605294	2.53300591448384	1.0	1.0	3.613812619524179E-4	-1.8391454859919965E-4	-1.8391454859919965E-4	2.5113092427194025E-4	0.6104964922795538	4411.265664007298	3230.5696150288886	3230.5696150288886	6347.879127542589	41204.41210854974	-274.18437998679514	0.0	-1356.57728995882	-48.16803324515839
61960000	-1635.8778974324741	-39.75421952177196	-1596.123677910702	0.8603493922424517	0.4047036220600332	0.37305740703098167	1.0	1.0	2.800946196588209E-4	-1.4013286021749788E-4	-1.4013286021749788E-4	2.704805008346252E-4	0.5091193718659098	4819.430766824425	2496.892071300322	2496.8920713003217	4990.735463149148	32640.78824490573	-280.3992014372381	0.0	-1315.724476473464	-34.0697216759127
61970000	-1663.4120344765547	-67.59094199177858	-1595.821092484776	0.26523466277495145	0.5133860009555895	3.108905584117429	1.0	1.0	4.440784700708423E-4	-2.08521769109541E-4	-2.08521769109541E-4	3.447295105035623E-4	0.5329448998166535	3145.18081697185	1902.4732381232695	1902.4732381232695	4051.6029023937836	40513.94691030234	-275.9910098768018	0.0	-1319.8300826079742	-59.245415667601996
61980000	-1651.2529015979285	-61.04040859040576	-1590.2124930075227	0.28510755502188645	0.4287517861156847	1.3273937086924028	1.0	1.0	3.3186709164735064E-4	-1.446909999091409E-4	-1.446909999091409E-4	2.529267700577003E-4	0.4994155081848722	4014.545840380177	2296.5882642362308	2296.5882642362308	5267.5153841090105	40090.40782763615	-265.6081461883689	0.0	-1324.6043468191538	-49.45882886011157
61990000	-1644.2998430352711	-52.93696430669636	-1591.3628787285747	0.2401767577899608	0.4091735539033548	3.9266365478959	1.0	1.0	3.719944413381527E-4	-2.0188148264386002E-4	-2.0188148264386002E-4	2.9955821353157177E-4	0.6047663862250309	4238.3601478557675	2856.361107713682	2856.3611077136825	5263.238810259919	44769.5590249179	-261.5834992312745	0.0	-1329.7793794973002	-43.58652695420852
62000000	-1640.4536931499938	-39.62487987139743	-1600.8288132785963	0.16242412343257373	0.42208546509806033	1.827205810111911	1.0	1.0	4.3808543133261E-4	-2.010915749307097E-4	-2.010915749307097E-4	3.5316514375902406E-4	0.5112408559310039	3090.385144647111	1759.659544158164	1759.6595441581637	3833.4833802296107	52892.18283095766	-274.41177587749985	0.0	-1326.4170374010964	-32.63486975301078
62010000	-1669.1523335877696	-55.373024947249554	-1613.77930864052	0.2642076272957862	0.4794566809523224	1.2388731386033165	1.0	1.0	3.33434041891288E-4	-1.475743783305498E-4	-1.475743783305498E-4	2.980803019604171E-4	0.468100769610338	3840.650912824469	1901.4395353101668	1901.4395353101668	4296.170357230054	42321.5201241951	-277.88348955247307	0.0	-1335.895819088047	-48.08258061359675
62020000	-1672.1868600033117	-59.13123304426503	-1613.0556269590468	0.5046004447745857	0.45005387399619357	1.339801514849079	1.0	1.0	3.014452357964606E-4	-1.4343719450550082E-4	-1.4343719450550082E-4	2.827344710320504E-4	0.4913242383158602	4372.989706340015	2218.510437688164	2218.5104376881645	4662.384845934579	37566.78312280044	-266.0177639243679	0.0	-1347.0378630346788	-51.810212802296256
62030000	-1653.7480342318822	-58.8758498169933	-1594.872184414889	0.21406129557686987	0.4868204344100572	3.086275846759709	1.0	1.0	3.75169177945067E-4	-1.6598028043351948E-4	-1.6598028043351948E-4	3.3155518357794644E-4	0.4706141782964066	3423.74801913816	1713.9670392656099	1713.9670392656099	3874.120488691262	46264.20470874603	-266.59645983031237	0.0	-1328.2757245845767	-45.399319936452635
62040000	-1682.8646292794976	-79.75623551928662	-1603.1083937602111	0.25412147493252074	0.46659912136770293	1.5078566458699683	1.0	1.0	3.164259794845018E-4	-1.7211010819953338E-4	-1.7211010819953338E-4	3.777841277577899E-4	0.4977926241391715	4201.390919388974	1914.0609480242063	1914.0609480242065	3519.0182413309044	40978.67321516671	-272.67780621675	0.0	-1330.4305875434611	-71.59475817991404
62050000	-1646.235994475341	-34.108714351700044	-1612.127280123641	0.28888405397008116	0.39693711553960287	0.7402903352106236	1.0	1.0	3.0522615969182646E-4	-1.479425948976597E-4	-1.479425948976597E-4	3.059174745243987E-4	0.4841503085904814	4279.34386766425	2069.503343102237	2069.503343102237	4269.673371089994	50503.75735297613	-281.48399166958234	0.0	-1330.6432884540586	-26.506108164315926
62060000	-1675.0978973795447	-49.776209202157396	-1625.3216881773874	0.23500217268317206	0.40065070574748013	4.469221157759679	1.0	1.0	3.2136532112499676E-4	-1.8639901140824893E-4	-1.8639901140824893E-4	3.315156301678077E-4	0.5710736150729376	4617.657240593688	2596.3383513263634	2596.3383513263634	4476.27431990885	45966.65856955445	-278.3589251271188	0.0	-1346.9627630502684	-38.421174730617885
